'Athlete 34','Countermovement Jump','9/22/2020 09:47','72.1','Trial 3','','36.4','0.58','708','1242','-1.9','-6.4','-4','-4.2','2626','1548','25.6','92.6','-30.1
'Athlete 35','Countermovement Jump','9/22/2020 09:46','70.7','Trial 1','','36.9','0.56','694','1287','12.2','7.2','7','6.9','2610','1536','21.0','141.5','7.4
'Athlete 35','Countermovement Jump','9/22/2020 09:46','70.7','Trial 2','','36.6','0.50','694','1184','22.3','14.5','8','7.4','2588','1333','22.8','105.0','-23.7
'Athlete 35','Countermovement Jump','9/22/2020 09:46','70.7','Trial 3','','37.6','0.63','694','1236','20.9','12.4','10','9.9','2661','1412','24.4','116.4','10.9
'Athlete 7','Countermovement Jump','9/22/2020 09:45','66','Trial 1','','42.5','0.56','648','1120','0.8','4.0','9','9.2','2808','1258','27.4','75.1','-0.1
'Athlete 7','Countermovement Jump','9/22/2020 09:45','66','Trial 2','','44.6','0.52','647','1104','-3.0','-0.9','7','7.3','2945','1291','28.0','78.2','3.6
'Athlete 7','Countermovement Jump','9/22/2020 09:45','66','Trial 3','','43.1','0.57','648','1119','1.7','4.3','5','5.3','2847','1336','29.4','88.3','-12.5
'Athlete 4','Countermovement Jump','9/22/2020 09:44','65.7','Trial 1','','42.0','0.54','645','1090','12.2','10.9','9','9.0','2760','1312','29.0','66.7','52.4
'Athlete 4','Countermovement Jump','9/22/2020 09:44','65.7','Trial 2','','38.7','0.53','645','1090','23.0','15.9','5','5.3','2545','1383','29.0','67.0','-46.9
'Athlete 4','Countermovement Jump','9/22/2020 09:44','65.7','Trial 3','','37.6','0.48','645','1062','14.8','18.9','8','7.8','2469','1344','30.3','37.9','10.4
'Athlete 36','Countermovement Jump','9/22/2020 09:43','33.8','Trial 1','','0.3','','278','18','0.0','0.0','-100','0.0','9','18','3.5','271.3','-30.1
'Athlete 36','Countermovement Jump','9/22/2020 09:43','33.8','Trial 2','','0.1','','289','18','0.0','0.0','-100','0.0','3','18','3.2','298.8','-30.1
'Athlete 36','Countermovement Jump','9/22/2020 09:43','33.8','Trial 3','','0.1','','322','17','0.0','0.0','100','0.0','4','17','3.3','300.4','-53.0
'Athlete 37','Countermovement Jump','9/22/2020 09:42','67.1','Trial 1','','37.0','0.59','658','1108','6.4','2.7','-5','-4.7','2485','1454','27.3','58.1','37.2
'Athlete 37','Countermovement Jump','9/22/2020 09:42','67.1','Trial 2','','35.9','0.56','659','1095','-1.2','2.7','5','5.0','2408','1443','25.8','90.4','55.6
'Athlete 37','Countermovement Jump','9/22/2020 09:42','67.1','Trial 3','','35.0','0.55','658','1082','-5.9','-3.1','-4','-3.7','2351','1522','25.4','64.2','-8.5
'Athlete 9','Countermovement Jump','9/21/2020 15:00','61.1','Trial 1','','39.8','0.53','600','1120','9.1','-1.3','1','1.2','2430','1181','24.8','64.4','23.6
'Athlete 9','Countermovement Jump','9/21/2020 15:00','61.1','Trial 2','','38.5','0.60','600','1056','4.2','-7.8','-3','-3.0','2354','1104','26.2','66.9','19.0
'Athlete 9','Countermovement Jump','9/21/2020 15:00','61.1','Trial 3','','39.7','0.54','600','1063','-12.1','-15.9','-6','-5.8','2424','1022','26.2','64.8','7.6
'Athlete 1','Countermovement Jump','9/21/2020 14:59','58.3','Trial 1','','41.1','0.48','573','981','-8.8','-11.6','3','3.2','2393','1111','25.2','57.4','-23.3
'Athlete 1','Countermovement Jump','9/21/2020 14:59','58.3','Trial 2','','41.1','0.50','573','963','-8.7','-11.0','13','13.4','2395','1146','27.4','51.0','-11.2
'Athlete 1','Countermovement Jump','9/21/2020 14:59','58.3','Trial 3','','40.4','0.48','572','959','-7.5','-5.1','14','14.4','2355','1132','26.8','64.4','23.8
'Athlete 5','Countermovement Jump','9/21/2020 08:16','66.3','Trial 1','','42.7','0.52','651','1156','-6.0','1.3','-13','-12.7','2833','1301','29.7','60.4','-8.2
'Athlete 5','Countermovement Jump','9/21/2020 08:16','66.3','Trial 2','','40.8','0.47','651','1102','1.4','3.1','-16','-16.2','2704','1382','26.6','76.1','8.0
'Athlete 5','Countermovement Jump','9/21/2020 08:16','66.3','Trial 3','','40.7','0.48','651','1109','-5.0','-9.1','-17','-16.5','2701','1411','27.2','76.7','-9.1
'Athlete 1','Countermovement Jump','9/14/2020 15:06','59.1','Trial 1','','36.2','0.38','580','964','-3.6','3.4','10','9.9','2139','954','17.1','82.9','-6.5
'Athlete 1','Countermovement Jump','9/14/2020 15:06','59.1','Trial 2','','37.1','0.40','580','938','-3.6','-1.1','7','6.5','2195','1009','19.0','66.2','56.2
'Athlete 1','Countermovement Jump','9/14/2020 15:06','59.1','Trial 3','','36.8','0.41','580','937','1.2','-1.3','8','8.1','2174','1071','19.7','64.2','31.7
'Athlete 9','Countermovement Jump','9/14/2020 15:05','60.4','Trial 1','','40.4','0.50','592','995','-2.4','-12.5','-15','-14.5','2442','1017','26.1','65.9','-17.1
'Athlete 9','Countermovement Jump','9/14/2020 15:05','60.4','Trial 2','','41.4','0.49','593','987','-11.4','-19.3','-5','-4.5','2503','990','26.3','77.5','19.4
'Athlete 9','Countermovement Jump','9/14/2020 15:05','60.4','Trial 3','','39.4','0.48','593','977','-8.2','-10.3','2','1.7','2381','1167','25.6','78.8','27.4
'Athlete 5','Countermovement Jump','9/14/2020 08:16','65.8','Trial 1','','41.5','0.45','646','1079','-5.8','-2.2','-17','-17.1','2730','1207','27.0','65.7','3.5
'Athlete 5','Countermovement Jump','9/14/2020 08:16','65.8','Trial 2','','41.0','0.40','645','1101','4.8','3.0','-12','-12.3','2698','1277','28.2','46.1','14.6
'Athlete 5','Countermovement Jump','9/14/2020 08:16','65.8','Trial 3','','42.9','0.47','646','1090','-2.2','4.7','-11','-11.4','2820','1341','28.1','57.5','-32.5
'Athlete 34','Countermovement Jump','3/4/2020 16:55','72.3','Trial 1','','42.6','0.62','709','1300','10.7','11.0','-8','-8.2','3078','1571','25.7','104.5','-4.9
'Athlete 34','Countermovement Jump','3/4/2020 16:55','72.3','Trial 2','','41.6','0.60','710','1269','13.1','6.7','4','4.0','3004','1537','26.3','77.3','22.0
'Athlete 38','Countermovement Jump','3/4/2020 16:54','66.9','Trial 1','','39.7','0.56','656','1165','7.1','7.1','-4','-4.3','2658','1353','27.7','68.9','-24.2
'Athlete 38','Countermovement Jump','3/4/2020 16:54','66.9','Trial 2','','39.6','0.56','657','1166','15.3','14.8','0','-0.3','2647','1430','26.6','72.9','-11.6
'Athlete 16','Countermovement Jump','3/4/2020 16:53','72.7','Trial 1','','35.8','0.55','713','1232','1.7','-4.1','-9','-8.7','2603','1416','24.7','59.1','-12.9
'Athlete 16','Countermovement Jump','3/4/2020 16:53','72.7','Trial 2','','35.9','0.52','713','1162','4.4','-2.8','-4','-3.7','2612','1451','24.2','67.9','9.2
'Athlete 22','Countermovement Jump','3/4/2020 16:52','72.4','Trial 1','','39.7','0.58','710','1244','-2.5','-0.6','5','4.5','2872','1578','29.3','83.4','40.5
'Athlete 22','Countermovement Jump','3/4/2020 16:52','72.4','Trial 2','','41.1','0.61','710','1265','-12.6','-11.4','-10','-10.3','2976','1611','31.6','57.1','-13.4
'Athlete 19','Countermovement Jump','3/4/2020 16:51','62.3','Trial 1','','49.6','0.86','611','1391','-3.7','-3.4','-5','-5.4','3088','1730','27.7','31.1','-24.9
'Athlete 19','Countermovement Jump','3/4/2020 16:51','62.3','Trial 2','','50.6','0.85','612','1417','-7.3','-5.5','1','0.7','3154','1870','25.4','80.2','35.7
'Athlete 13','Countermovement Jump','3/4/2020 16:50','67.8','Trial 1','','60.9','0.71','666','1315','-1.3','-7.4','-1','-0.7','4131','1747','42.1','54.3','2.8
'Athlete 13','Countermovement Jump','3/4/2020 16:50','67.8','Trial 2','','57.4','0.63','666','1246','-8.8','-8.3','-2','-2.2','3893','1714','36.3','123.7','-41.2
'Athlete 0','Countermovement Jump','3/4/2020 16:49','64.6','Trial 1','','47.3','0.48','634','1164','-0.2','3.0','2','1.8','3056','1088','26.4','93.5','23.1
'Athlete 0','Countermovement Jump','3/4/2020 16:49','64.6','Trial 2','','46.6','0.46','634','1095','3.7','9.2','13','12.6','3010','1138','26.1','76.8','16.9
'Athlete 20','Countermovement Jump','3/4/2020 16:48','62.3','Trial 1','','46.3','0.79','611','1382','-30.0','-33.5','-12','-11.8','2884','1612','29.7','72.8','-15.0
'Athlete 20','Countermovement Jump','3/4/2020 16:48','62.3','Trial 2','','44.0','0.74','612','1329','-5.1','-15.5','-8','-8.2','2744','1554','30.0','72.2','-11.8
'Athlete 39','Countermovement Jump','3/4/2020 16:48','68.9','Trial 1','','44.5','0.63','676','1335','-1.6','-9.9','-3','-2.5','3069','1304','26.4','68.4','-1.4
'Athlete 39','Countermovement Jump','3/4/2020 16:48','68.9','Trial 2','','41.2','0.60','676','1206','6.8','9.3','-4','-3.8','2842','1236','29.1','55.7','17.8
'Athlete 40','Countermovement Jump','3/4/2020 16:47','66.2','Trial 1','','42.0','0.71','650','1327','18.5','12.9','-3','-3.4','2783','1530','23.2','112.3','24.2
'Athlete 40','Countermovement Jump','3/4/2020 16:47','66.2','Trial 2','','42.6','0.83','652','1366','16.9','8.2','-5','-5.0','2819','1728','24.4','133.4','13.7
'Athlete 14','Countermovement Jump','3/4/2020 16:47','62.1','Trial 1','','50.4','0.67','609','1214','-27.1','-20.4','6','6.1','3127','1133','31.3','77.4','-15.1
'Athlete 14','Countermovement Jump','3/4/2020 16:47','62.1','Trial 2','','46.5','0.62','610','1265','-12.5','-9.4','-7','-6.9','2886','1282','31.1','73.1','6.1
'Athlete 10','Countermovement Jump','3/4/2020 16:46','75.8','Trial 1','','43.4','0.59','744','1447','-21.2','-13.3','7','6.9','3291','1683','24.6','77.1','-54.2
'Athlete 10','Countermovement Jump','3/4/2020 16:46','75.8','Trial 2','','45.0','0.56','744','1449','-7.2','3.9','8','7.5','3413','1490','22.2','116.6','39.2
'Athlete 27','Countermovement Jump','3/4/2020 16:45','61.7','Trial 1','','56.3','0.80','605','1395','-15.9','-13.3','-7','-7.3','3476','1590','33.1','77.0','-10.0
'Athlete 27','Countermovement Jump','3/4/2020 16:45','61.7','Trial 2','','55.0','0.79','606','1305','-9.7','-6.0','-2','-2.1','3393','1510','32.9','77.4','11.4
'Athlete 24','Countermovement Jump','3/4/2020 16:45','60.5','Trial 1','','33.4','0.47','593','922','-0.7','-8.7','1','1.4','2023','1016','23.0','48.4','-8.3
'Athlete 24','Countermovement Jump','3/4/2020 16:45','60.5','Trial 2','','32.6','0.43','594','886','-6.2','-8.3','-2','-2.1','1972','1006','20.8','135.6','67.8
'Athlete 4','Countermovement Jump','3/4/2020 16:44','67.7','Trial 1','','37.4','0.54','664','1114','7.5','-1.6','2','2.4','2531','1354','29.0','67.6','-22.9
'Athlete 4','Countermovement Jump','3/4/2020 16:44','67.7','Trial 2','','35.9','0.48','665','1080','20.0','19.6','5','5.1','2432','1256','29.0','35.9','-26.4
'Athlete 41','Countermovement Jump','3/4/2020 16:43','71.1','Trial 1','','39.3','0.69','698','1280','-9.8','-5.5','1','1.1','2795','1609','28.4','98.9','12.2
'Athlete 41','Countermovement Jump','3/4/2020 16:43','71.1','Trial 2','','36.5','0.64','698','1210','1.8','7.5','2','2.0','2594','1603','28.0','77.5','-3.8
'Athlete 11','Countermovement Jump','3/4/2020 16:43','64.8','Trial 1','','45.6','0.65','637','1223','8.1','3.8','-8','-7.5','2954','1293','28.1','87.0','9.6
'Athlete 11','Countermovement Jump','3/4/2020 16:43','64.8','Trial 2','','45.0','0.55','636','1139','5.6','-0.8','-6','-5.6','2915','1252','25.9','100.5','51.5
'Athlete 36','Countermovement Jump','3/4/2020 16:42','78.7','Trial 1','','40.4','0.64','772','1392','10.2','13.5','1','0.8','3183','1705','25.2','57.5','-25.4
'Athlete 36','Countermovement Jump','3/4/2020 16:42','78.7','Trial 2','','41.3','0.65','774','1421','7.0','9.3','10','10.2','3253','1777','24.5','87.5','19.9
'Athlete 42','Countermovement Jump','3/4/2020 16:41','61.3','Trial 1','','46.0','0.64','601','1153','2.2','4.9','4','3.5','2817','1098','27.5','67.0','64.5
'Athlete 42','Countermovement Jump','3/4/2020 16:41','61.3','Trial 2','','43.9','0.58','602','1121','12.6','14.6','-1','-1.1','2693','1129','25.9','86.3','-9.0
'Athlete 43','Countermovement Jump','3/4/2020 16:40','99.9','Trial 1','','40.0','0.45','981','1594','-4.3','-9.5','-18','-17.6','3994','1758','23.6','122.8','-29.8
'Athlete 43','Countermovement Jump','3/4/2020 16:40','99.9','Trial 2','','39.9','0.45','980','1607','-10.8','-16.3','-14','-13.9','3990','1790','24.2','141.7','-28.3
'Athlete 23','Countermovement Jump','3/4/2020 16:40','66.7','Trial 1','','39.7','0.64','656','1153','-14.0','-9.5','-4','-4.1','2647','1525','26.3','56.0','-22.6
'Athlete 23','Countermovement Jump','3/4/2020 16:40','66.7','Trial 2','','36.3','0.59','655','1105','-8.0','-5.4','-1','-0.8','2420','1462','23.2','43.6','56.0
'Athlete 33','Countermovement Jump','3/4/2020 16:38','89.4','Trial 1','','39.9','0.71','878','1726','23.3','22.2','11','10.8','3567','2023','21.8','83.8','-23.5
'Athlete 33','Countermovement Jump','3/4/2020 16:38','89.4','Trial 2','','36.6','0.66','879','1627','21.9','20.8','10','9.5','3268','2030','20.6','67.5','-27.4
'Athlete 12','Countermovement Jump','3/4/2020 16:37','67.5','Trial 1','','38.1','0.39','662','1045','-18.4','-20.5','2','2.1','2569','954','22.2','75.7','-25.7
'Athlete 12','Countermovement Jump','3/4/2020 16:37','67.5','Trial 2','','36.1','0.37','662','1008','-3.7','-5.2','2','2.0','2440','967','21.3','81.6','-12.1
'Athlete 7','Countermovement Jump','3/4/2020 16:30','66.2','Trial 1','','44.2','0.64','649','1200','0.6','2.0','0','-0.2','2925','1260','26.6','78.1','24.1
'Athlete 7','Countermovement Jump','3/4/2020 16:30','66.2','Trial 2','','43.3','0.62','650','1197','6.5','3.4','3','3.1','2867','1348','27.2','73.1','5.2
'Athlete 6','Countermovement Jump','3/4/2020 16:30','72.7','Trial 1','','39.7','0.69','713','1371','-16.4','-13.9','2','2.3','2887','1569','25.2','86.4','-51.9
'Athlete 6','Countermovement Jump','3/4/2020 16:30','72.7','Trial 2','','37.7','0.68','714','1362','2.5','2.0','6','5.5','2741','1617','25.2','91.5','30.3
'Athlete 13','Countermovement Jump','3/4/2020 16:29','67.9','Trial 1','','37.1','0.55','667','1147','-12.2','-9.1','-2','-1.7','2516','1375','25.3','62.8','22.4
'Athlete 13','Countermovement Jump','3/4/2020 16:29','67.9','Trial 2','','36.3','0.53','666','1105','-9.2','-8.1','-4','-3.6','2463','1438','24.8','73.1','5.5
'Athlete 34','Countermovement Jump','2/27/2020 19:38','74.4','Trial 1','','40.9','0.62','731','1308','-3.3','0.9','-1','-1.2','3040','1638','28.0','85.6','-20.4
'Athlete 34','Countermovement Jump','2/27/2020 19:38','74.4','Trial 2','','38.4','0.57','730','1288','7.0','0.2','-6','-6.0','2861','1662','25.8','77.9','-4.4
'Athlete 36','Countermovement Jump','2/27/2020 19:37','80','Trial 1','','40.2','0.68','786','1455','6.3','5.2','5','5.0','3213','1781','25.2','98.2','6.8
'Athlete 36','Countermovement Jump','2/27/2020 19:37','80','Trial 2','','38.9','0.63','785','1411','-2.4','1.4','8','7.9','3113','1804','24.1','91.5','34.6
'Athlete 11','Countermovement Jump','2/27/2020 19:36','64.4','Trial 1','','47.7','0.77','633','1307','23.6','23.7','-1','-1.2','3075','1455','32.0','75.5','-9.0
'Athlete 11','Countermovement Jump','2/27/2020 19:36','64.4','Trial 2','','46.0','0.69','632','1240','22.0','16.5','-4','-3.6','2960','1402','30.2','87.3','20.9
'Athlete 17','Countermovement Jump','2/27/2020 19:36','65','Trial 1','','47.7','0.71','639','1263','-9.6','-8.5','-3','-2.5','3100','1507','30.8','61.0','-26.8
'Athlete 17','Countermovement Jump','2/27/2020 19:36','65','Trial 2','','48.9','0.78','638','1313','-6.2','-12.3','-4','-4.2','3180','1592','32.0','35.3','39.1
'Athlete 0','Countermovement Jump','2/27/2020 19:35','66.4','Trial 1','','44.9','0.49','651','1150','14.0','21.7','8','7.5','2979','1155','28.8','76.8','20.8
'Athlete 0','Countermovement Jump','2/27/2020 19:35','66.4','Trial 2','','42.1','0.46','651','1139','17.1','17.4','11','10.5','2796','1390','30.3','74.0','35.4
'Athlete 40','Countermovement Jump','2/27/2020 19:34','67.7','Trial 1','','41.1','0.78','666','1367','14.0','5.7','-8','-8.4','2782','1746','25.3','143.6','-9.8
'Athlete 40','Countermovement Jump','2/27/2020 19:34','67.7','Trial 2','','40.4','0.83','665','1372','8.7','1.0','-5','-5.4','2733','1767','24.2','123.1','32.7
'Athlete 39','Countermovement Jump','2/27/2020 19:33','69.3','Trial 1','','47.8','0.70','680','1406','6.0','6.2','3','3.0','3314','1398','29.4','75.8','2.5
'Athlete 39','Countermovement Jump','2/27/2020 19:33','69.3','Trial 2','','44.2','0.61','680','1285','2.5','-1.2','1','0.7','3063','1329','28.1','66.0','29.5
'Athlete 14','Countermovement Jump','2/27/2020 19:32','61.1','Trial 1','','57.2','0.77','599','1357','-21.4','-19.9','-2','-1.8','3494','1444','36.8','78.1','1.2
'Athlete 14','Countermovement Jump','2/27/2020 19:32','61.1','Trial 2','','53.7','0.74','600','1307','-12.0','-3.9','-4','-3.8','3283','1429','33.0','86.0','-46.2
'Athlete 41','Countermovement Jump','2/27/2020 19:31','70.4','Trial 1','','44.8','0.74','691','1306','-7.0','-6.2','4','3.8','3153','1662','32.1','109.3','-13.2
'Athlete 41','Countermovement Jump','2/27/2020 19:31','70.4','Trial 2','','44.6','0.72','692','1285','5.0','7.9','-3','-3.2','3142','1708','33.3','87.0','-14.5
'Athlete 16','Countermovement Jump','2/27/2020 19:31','73','Trial 1','','39.1','0.62','718','1289','9.7','-7.6','-12','-12.4','2855','1628','25.8','63.4','-15.1
'Athlete 16','Countermovement Jump','2/27/2020 19:31','73','Trial 2','','36.7','0.60','718','1212','5.9','-3.9','-4','-4.1','2683','1629','26.3','91.6','-26.0
'Athlete 38','Countermovement Jump','2/27/2020 19:30','66.6','Trial 1','','42.5','0.63','654','1203','9.6','7.5','0','0.0','2832','1468','29.9','71.7','-29.6
'Athlete 38','Countermovement Jump','2/27/2020 19:30','66.6','Trial 2','','41.4','0.59','654','1195','19.0','16.5','2','2.4','2757','1541','28.8','78.1','-8.0
'Athlete 37','Countermovement Jump','2/27/2020 19:29','69.1','Trial 1','','39.2','0.66','679','1218','-6.8','-1.0','-2','-1.8','2708','1692','29.8','62.5','-26.5
'Athlete 37','Countermovement Jump','2/27/2020 19:29','69.1','Trial 2','','37.4','0.62','679','1172','1.0','-0.2','3','2.6','2587','1692','27.3','51.3','18.6
'Athlete 19','Countermovement Jump','2/27/2020 19:27','64.5','Trial 1','','44.9','0.74','634','1360','-2.1','-1.4','-1','-1.3','2897','1833','27.8','52.1','-15.4
'Athlete 19','Countermovement Jump','2/27/2020 19:27','64.5','Trial 2','','49.0','0.90','636','1416','12.0','8.5','0','0.1','3157','1923','33.5','35.4','-8.9
'Athlete 22','Countermovement Jump','2/27/2020 19:26','71.6','Trial 1','','41.8','0.68','702','1305','-24.1','-17.2','0','0.0','2990','1673','32.6','63.0','-21.5
'Athlete 22','Countermovement Jump','2/27/2020 19:26','71.6','Trial 2','','42.1','0.63','703','1261','-9.9','-9.5','-3','-2.8','3016','1578','32.9','65.6','19.2
'Athlete 4','Countermovement Jump','2/27/2020 19:25','68','Trial 1','','42.1','0.54','667','1149','10.4','11.5','1','0.9','2864','1430','29.4','58.7','-37.7
'Athlete 4','Countermovement Jump','2/27/2020 19:25','68','Trial 2','','40.9','0.52','668','1120','21.5','16.1','-4','-4.5','2783','1395','31.0','81.4','-2.3
'Athlete 10','Countermovement Jump','2/27/2020 19:24','76','Trial 1','','49.5','0.74','746','1692','0.3','2.9','6','6.1','3765','2157','29.8','70.8','-13.2
'Athlete 10','Countermovement Jump','2/27/2020 19:24','76','Trial 2','','52.0','0.97','746','1801','-3.1','1.5','6','6.0','3949','2525','30.0','85.5','19.8
'Athlete 24','Countermovement Jump','2/27/2020 19:24','60.6','Trial 1','','40.1','0.58','594','1038','-4.8','-10.6','-13','-13.2','2428','1179','27.0','75.8','10.2
'Athlete 24','Countermovement Jump','2/27/2020 19:24','60.6','Trial 2','','38.8','0.54','595','984','-9.6','-11.5','-10','-10.4','2351','1182','26.1','99.0','1.3
'Athlete 20','Countermovement Jump','2/27/2020 19:23','62.2','Trial 1','','54.4','0.94','613','1475','-11.0','-24.8','-9','-9.3','3386','1770','33.7','62.0','26.0
'Athlete 20','Countermovement Jump','2/27/2020 19:23','62.2','Trial 2','','54.4','0.95','612','1497','-7.7','-20.2','-7','-7.3','3383','1797','34.3','77.5','-31.0
'Athlete 23','Countermovement Jump','2/27/2020 19:22','67.6','Trial 1','','39.6','0.69','664','1217','-8.3','-9.0','-2','-2.0','2678','1572','26.4','66.0','1.0
'Athlete 23','Countermovement Jump','2/27/2020 19:22','67.6','Trial 2','','42.0','0.71','664','1217','7.3','5.8','-5','-5.0','2842','1525','29.2','53.6','-15.3
'Athlete 42','Countermovement Jump','2/27/2020 19:22','61.8','Trial 1','','48.6','0.75','607','1249','8.0','9.0','7','6.5','3003','1339','32.1','75.2','-13.5
'Athlete 42','Countermovement Jump','2/27/2020 19:22','61.8','Trial 2','','47.8','0.62','606','1167','14.7','22.1','19','18.5','2952','1206','30.3','102.1','31.1
'Athlete 13','Countermovement Jump','2/27/2020 19:21','69.5','Trial 1','','56.8','0.78','682','1376','6.0','4.4','-4','-3.9','3945','1738','43.1','60.4','59.4
'Athlete 13','Countermovement Jump','2/27/2020 19:21','69.5','Trial 2','','55.1','0.75','683','1312','5.7','1.1','-7','-6.6','3830','1839','45.2','372.4','76.4
'Athlete 6','Countermovement Jump','2/27/2020 19:20','72.6','Trial 1','','42.7','0.72','714','1431','-13.6','-12.8','0','0.5','3102','1732','27.4','79.4','55.2
'Athlete 6','Countermovement Jump','2/27/2020 19:20','72.6','Trial 2','','41.5','0.76','712','1406','-3.9','-4.8','-1','-0.8','3011','1682','28.5','84.7','27.1
'Athlete 33','Countermovement Jump','2/27/2020 19:19','90.5','Trial 1','','38.1','0.72','888','1695','34.3','28.4','7','7.2','3444','2118','22.4','81.6','-11.4
'Athlete 33','Countermovement Jump','2/27/2020 19:19','90.5','Trial 2','','38.2','0.70','889','1713','26.0','24.6','13','13.4','3458','2186','22.9','102.6','25.2
'Athlete 7','Countermovement Jump','2/27/2020 19:19','67.5','Trial 1','','43.0','0.66','663','1224','0.5','1.3','4','3.9','2905','1397','25.2','66.9','3.0
'Athlete 7','Countermovement Jump','2/27/2020 19:19','67.5','Trial 2','','44.2','0.71','663','1253','8.2','6.7','-1','-0.8','2987','1452','26.4','79.6','22.8
'Athlete 16','Countermovement Jump','2/19/2020 17:05','71.6','Trial 1','','36.2','0.49','702','1136','-8.7','-12.6','-20','-19.7','2595','1384','22.2','81.9','-29.1
'Athlete 16','Countermovement Jump','2/19/2020 17:05','71.6','Trial 2','','36.0','0.54','702','1166','-6.6','-11.7','-12','-12.0','2576','1518','22.4','73.4','-20.4
'Athlete 0','Countermovement Jump','2/19/2020 17:03','66.6','Trial 1','','40.9','0.43','654','1082','9.6','9.4','12','12.0','2726','1217','24.8','59.1','33.6
'Athlete 0','Countermovement Jump','2/19/2020 17:03','66.6','Trial 2','','43.9','0.40','653','1052','6.1','7.7','9','8.8','2926','899','27.0','73.3','12.8
'Athlete 33','Countermovement Jump','2/19/2020 17:03','88.4','Trial 1','','42.0','0.78','867','1783','26.8','24.8','9','9.2','3715','2065','23.9','84.8','2.2
'Athlete 33','Countermovement Jump','2/19/2020 17:03','88.4','Trial 2','','37.8','0.58','868','1546','17.9','20.1','20','20.2','3337','1813','18.5','113.0','36.1
'Athlete 42','Countermovement Jump','2/19/2020 17:02','60.8','Trial 1','','48.1','0.65','597','1246','6.5','12.1','4','3.9','2923','1194','25.9','73.7','28.9
'Athlete 42','Countermovement Jump','2/19/2020 17:02','60.8','Trial 2','','41.6','0.53','597','1139','1.5','7.5','10','10.3','2528','1086','20.7','76.8','3.3
'Athlete 39','Countermovement Jump','2/19/2020 17:01','69.7','Trial 1','','47.8','0.56','684','1256','4.3','-0.1','-5','-4.5','3329','1183','29.1','76.3','1.3
'Athlete 39','Countermovement Jump','2/19/2020 17:01','69.7','Trial 2','','45.2','0.55','684','1172','2.1','0.3','-6','-6.0','3152','1236','27.1','72.4','10.3
'Athlete 24','Countermovement Jump','2/19/2020 17:00','61.5','Trial 1','','34.1','0.50','603','965','-9.7','-12.2','-7','-6.9','2099','1043','22.5','69.4','24.2
'Athlete 24','Countermovement Jump','2/19/2020 17:00','61.5','Trial 2','','33.4','0.48','603','920','-4.7','-8.4','-10','-10.1','2052','992','22.9','90.6','-38.8
'Athlete 41','Countermovement Jump','2/19/2020 16:59','70.6','Trial 1','','39.7','0.58','693','1195','0.3','-3.1','-8','-8.0','2802','1505','29.7','95.2','-2.1
'Athlete 41','Countermovement Jump','2/19/2020 16:59','70.6','Trial 2','','37.6','0.60','693','1194','-2.4','-3.5','-1','-0.8','2651','1549','29.4','80.0','21.1
'Athlete 13','Countermovement Jump','2/19/2020 16:59','70.4','Trial 1','','51.6','0.70','691','1312','-4.0','-8.0','-1','-0.9','3632','1571','42.5','56.7','-9.7
'Athlete 13','Countermovement Jump','2/19/2020 16:59','70.4','Trial 2','','50.4','0.66','692','1255','11.0','9.5','-6','-5.8','3549','1710','42.1','65.6','-2.4
'Athlete 20','Countermovement Jump','2/19/2020 16:58','62.3','Trial 1','','46.1','0.74','612','1343','-12.9','-20.6','-11','-11.0','2869','1510','30.0','70.3','5.7
'Athlete 20','Countermovement Jump','2/19/2020 16:58','62.3','Trial 2','','49.5','0.82','613','1404','-19.9','-24.0','-9','-9.4','3084','1595','31.9','66.1','1.6
'Athlete 37','Countermovement Jump','2/19/2020 16:58','68.4','Trial 1','','39.1','0.58','671','1179','0.3','4.4','4','3.5','2675','1585','25.4','47.1','36.0
'Athlete 37','Countermovement Jump','2/19/2020 16:58','68.4','Trial 2','','38.3','0.54','671','1124','-4.2','-0.7','-4','-3.6','2617','1582','25.4','64.4','19.9
'Athlete 43','Countermovement Jump','2/19/2020 16:57','103','Trial 1','','35.0','0.45','1010','1596','-5.5','-10.5','-16','-15.5','3602','1779','21.5','128.3','-51.9
'Athlete 43','Countermovement Jump','2/19/2020 16:57','103','Trial 2','','36.2','0.45','1011','1597','-8.2','-11.4','-2','-1.7','3728','1850','24.1','125.6','-29.6
'Athlete 14','Countermovement Jump','2/19/2020 16:56','60.4','Trial 1','','49.7','0.42','593','1070','-7.0','-4.2','-1','-1.1','3004','923','31.4','46.5','-8.5
'Athlete 14','Countermovement Jump','2/19/2020 16:56','60.4','Trial 2','','51.6','0.63','593','1209','-21.4','-20.5','-2','-1.5','3119','1285','33.3','64.2','-6.0
'Athlete 19','Countermovement Jump','2/19/2020 16:55','59.1','Trial 1','','67.2','0.84','580','1389','0.9','1.2','-5','-5.0','3973','1695','26.6','47.7','-12.9
'Athlete 19','Countermovement Jump','2/19/2020 16:55','59.1','Trial 2','','65.0','0.86','582','1359','-10.7','-7.4','-6','-5.5','3841','1650','28.7','29.4','-17.5
'Athlete 36','Countermovement Jump','2/19/2020 16:55','79.6','Trial 1','','41.8','0.67','782','1483','0.0','2.8','8','7.7','3324','1836','24.5','97.7','25.4
'Athlete 36','Countermovement Jump','2/19/2020 16:55','79.6','Trial 2','','40.5','0.69','783','1463','12.5','17.0','5','4.9','3221','1889','26.7','100.5','9.0
